Frame index, Frame time (ms), DLSS-G Frame Duration (ms), CPU memory (MB), GPU memory (MB)
6959, 8.14, 8.14, 0.00, 0.00
6960, 8.23, 8.23, 0.00, 0.00
6961, 8.03, 8.03, 0.00, 0.00
6962, 8.04, 8.04, 0.00, 0.00
6963, 8.56, 8.56, 0.00, 0.00
6964, 8.45, 8.45, 0.00, 0.00
6965, 8.10, 8.10, 0.00, 0.00
6966, 8.34, 8.34, 0.00, 0.00
6967, 9.46, 9.46, 0.00, 0.00
6968, 8.98, 8.98, 0.00, 0.00
6969, 8.62, 8.62, 0.00, 0.00
6970, 9.07, 9.07, 0.00, 0.00
6971, 8.78, 8.78, 0.00, 0.00
6972, 8.17, 8.17, 0.00, 0.00
6973, 7.79, 7.79, 0.00, 0.00
6974, 8.45, 8.45, 0.00, 0.00
6975, 7.76, 7.76, 0.00, 0.00
6976, 8.13, 8.13, 0.00, 0.00
6977, 7.66, 7.66, 0.00, 0.00
6978, 8.01, 8.01, 0.00, 0.00
6979, 7.92, 7.92, 0.00, 0.00
6980, 8.05, 8.05, 0.00, 0.00
6981, 7.70, 7.70, 0.00, 0.00
6982, 8.23, 8.23, 0.00, 0.00
6983, 8.65, 8.65, 0.00, 0.00
6984, 8.18, 8.18, 0.00, 0.00
6985, 8.69, 8.69, 0.00, 0.00
6986, 8.08, 8.08, 0.00, 0.00
6987, 7.78, 7.78, 0.00, 0.00
6988, 9.04, 9.04, 0.00, 0.00
6989, 7.93, 7.93, 0.00, 0.00
6990, 8.77, 8.77, 0.00, 0.00
6991, 9.53, 9.53, 0.00, 0.00
6992, 8.25, 8.25, 0.00, 0.00
6993, 8.34, 8.34, 0.00, 0.00
6994, 8.33, 8.33, 0.00, 0.00
6995, 8.54, 8.54, 0.00, 0.00
6996, 8.22, 8.22, 0.00, 0.00
6997, 8.09, 8.09, 0.00, 0.00
6998, 8.38, 8.38, 0.00, 0.00
6999, 8.10, 8.10, 0.00, 0.00
7000, 8.49, 8.49, 0.00, 0.00
7001, 7.89, 7.89, 0.00, 0.00
7002, 8.10, 8.10, 0.00, 0.00
7003, 8.16, 8.16, 0.00, 0.00
7004, 7.98, 7.98, 0.00, 0.00
7005, 7.78, 7.78, 0.00, 0.00
7006, 7.96, 7.96, 0.00, 0.00
7007, 8.18, 8.18, 0.00, 0.00
7008, 9.13, 9.13, 0.00, 0.00
7009, 7.85, 7.85, 0.00, 0.00
7010, 8.10, 8.10, 0.00, 0.00
7011, 8.00, 8.00, 0.00, 0.00
7012, 8.19, 8.19, 0.00, 0.00
7013, 8.11, 8.11, 0.00, 0.00
7014, 9.29, 9.29, 0.00, 0.00
7015, 9.28, 9.28, 0.00, 0.00
7016, 8.12, 8.12, 0.00, 0.00
7017, 7.60, 7.60, 0.00, 0.00
7018, 8.19, 8.19, 0.00, 0.00
7019, 7.72, 7.72, 0.00, 0.00
7020, 7.70, 7.70, 0.00, 0.00
7021, 7.81, 7.81, 0.00, 0.00
7022, 8.08, 8.08, 0.00, 0.00
7023, 7.71, 7.71, 0.00, 0.00
7024, 8.14, 8.14, 0.00, 0.00
7025, 8.16, 8.16, 0.00, 0.00
7026, 8.44, 8.44, 0.00, 0.00
7027, 8.01, 8.01, 0.00, 0.00
7028, 8.16, 8.16, 0.00, 0.00
7029, 7.86, 7.86, 0.00, 0.00
7030, 8.14, 8.14, 0.00, 0.00
7031, 9.52, 9.52, 0.00, 0.00
7032, 9.12, 9.12, 0.00, 0.00
7033, 8.31, 8.31, 0.00, 0.00
7034, 7.94, 7.94, 0.00, 0.00
7035, 8.15, 8.15, 0.00, 0.00
7036, 8.03, 8.03, 0.00, 0.00
7037, 8.45, 8.45, 0.00, 0.00
7038, 8.47, 8.47, 0.00, 0.00
7039, 9.04, 9.04, 0.00, 0.00
7040, 8.86, 8.86, 0.00, 0.00
7041, 7.89, 7.89, 0.00, 0.00
7042, 7.80, 7.80, 0.00, 0.00
7043, 8.08, 8.08, 0.00, 0.00
7044, 7.80, 7.80, 0.00, 0.00
7045, 7.55, 7.55, 0.00, 0.00
7046, 8.81, 8.81, 0.00, 0.00
7047, 8.13, 8.13, 0.00, 0.00
7048, 8.32, 8.32, 0.00, 0.00
7049, 7.73, 7.73, 0.00, 0.00
7050, 7.79, 7.79, 0.00, 0.00
7051, 8.11, 8.11, 0.00, 0.00
7052, 7.65, 7.65, 0.00, 0.00
7053, 8.17, 8.17, 0.00, 0.00
7054, 7.93, 7.93, 0.00, 0.00
7055, 7.88, 7.88, 0.00, 0.00
7056, 7.85, 7.85, 0.00, 0.00
7057, 8.08, 8.08, 0.00, 0.00
7058, 8.00, 8.00, 0.00, 0.00
7059, 7.90, 7.90, 0.00, 0.00
7060, 8.56, 8.56, 0.00, 0.00
7061, 7.88, 7.88, 0.00, 0.00
7062, 7.76, 7.76, 0.00, 0.00
7063, 8.12, 8.12, 0.00, 0.00
7064, 8.14, 8.14, 0.00, 0.00
7065, 8.16, 8.16, 0.00, 0.00
7066, 8.36, 8.36, 0.00, 0.00
7067, 8.33, 8.33, 0.00, 0.00
7068, 8.99, 8.99, 0.00, 0.00
7069, 8.00, 8.00, 0.00, 0.00
7070, 7.90, 7.90, 0.00, 0.00
7071, 7.86, 7.86, 0.00, 0.00
7072, 7.75, 7.75, 0.00, 0.00
7073, 8.05, 8.05, 0.00, 0.00
7074, 7.91, 7.91, 0.00, 0.00
7075, 8.08, 8.08, 0.00, 0.00
7076, 7.55, 7.55, 0.00, 0.00
7077, 7.49, 7.49, 0.00, 0.00
7078, 7.86, 7.86, 0.00, 0.00
7079, 8.15, 8.15, 0.00, 0.00
7080, 8.65, 8.65, 0.00, 0.00
7081, 7.84, 7.84, 0.00, 0.00
7082, 7.70, 7.70, 0.00, 0.00
7083, 8.15, 8.15, 0.00, 0.00
7084, 9.99, 9.99, 0.00, 0.00
7085, 9.15, 9.15, 0.00, 0.00
7086, 8.31, 8.31, 0.00, 0.00
7087, 7.93, 7.93, 0.00, 0.00
7088, 7.60, 7.60, 0.00, 0.00
7089, 7.82, 7.82, 0.00, 0.00
7090, 7.84, 7.84, 0.00, 0.00
7091, 7.59, 7.59, 0.00, 0.00
7092, 7.69, 7.69, 0.00, 0.00
7093, 8.69, 8.69, 0.00, 0.00
7094, 7.82, 7.82, 0.00, 0.00
7095, 7.77, 7.77, 0.00, 0.00
7096, 7.66, 7.66, 0.00, 0.00
7097, 8.30, 8.30, 0.00, 0.00
7098, 7.74, 7.74, 0.00, 0.00
7099, 7.73, 7.73, 0.00, 0.00
7100, 7.85, 7.85, 0.00, 0.00
7101, 8.58, 8.58, 0.00, 0.00
7102, 8.18, 8.18, 0.00, 0.00
7103, 8.83, 8.83, 0.00, 0.00
7104, 8.49, 8.49, 0.00, 0.00
7105, 8.06, 8.06, 0.00, 0.00
7106, 8.20, 8.20, 0.00, 0.00
7107, 7.64, 7.64, 0.00, 0.00
7108, 7.83, 7.83, 0.00, 0.00
7109, 8.33, 8.33, 0.00, 0.00
7110, 8.74, 8.74, 0.00, 0.00
7111, 8.48, 8.48, 0.00, 0.00
7112, 7.96, 7.96, 0.00, 0.00
7113, 7.98, 7.98, 0.00, 0.00
7114, 7.94, 7.94, 0.00, 0.00
7115, 8.11, 8.11, 0.00, 0.00
7116, 7.91, 7.91, 0.00, 0.00
7117, 8.09, 8.09, 0.00, 0.00
7118, 7.99, 7.99, 0.00, 0.00
7119, 8.35, 8.35, 0.00, 0.00
7120, 7.81, 7.81, 0.00, 0.00
7121, 8.02, 8.02, 0.00, 0.00
7122, 8.36, 8.36, 0.00, 0.00
7123, 8.95, 8.95, 0.00, 0.00
7124, 8.31, 8.31, 0.00, 0.00
7125, 7.96, 7.96, 0.00, 0.00
7126, 8.01, 8.01, 0.00, 0.00
7127, 8.07, 8.07, 0.00, 0.00
7128, 7.96, 7.96, 0.00, 0.00
7129, 7.70, 7.70, 0.00, 0.00
7130, 7.96, 7.96, 0.00, 0.00
7131, 8.09, 8.09, 0.00, 0.00
7132, 7.70, 7.70, 0.00, 0.00
7133, 8.54, 8.54, 0.00, 0.00
7134, 7.91, 7.91, 0.00, 0.00
7135, 7.94, 7.94, 0.00, 0.00
7136, 7.86, 7.86, 0.00, 0.00
7137, 8.51, 8.51, 0.00, 0.00
7138, 8.04, 8.04, 0.00, 0.00
7139, 7.73, 7.73, 0.00, 0.00
7140, 7.90, 7.90, 0.00, 0.00
7141, 7.44, 7.44, 0.00, 0.00
7142, 8.01, 8.01, 0.00, 0.00
7143, 8.16, 8.16, 0.00, 0.00
7144, 8.34, 8.34, 0.00, 0.00
7145, 8.07, 8.07, 0.00, 0.00
7146, 8.38, 8.38, 0.00, 0.00
7147, 8.03, 8.03, 0.00, 0.00
7148, 8.03, 8.03, 0.00, 0.00
7149, 8.56, 8.56, 0.00, 0.00
7150, 8.11, 8.11, 0.00, 0.00
7151, 7.99, 7.99, 0.00, 0.00
7152, 7.94, 7.94, 0.00, 0.00
7153, 8.01, 8.01, 0.00, 0.00
7154, 7.83, 7.83, 0.00, 0.00
7155, 7.66, 7.66, 0.00, 0.00
7156, 7.82, 7.82, 0.00, 0.00
7157, 7.84, 7.84, 0.00, 0.00
7158, 8.26, 8.26, 0.00, 0.00
7159, 8.29, 8.29, 0.00, 0.00
7160, 7.76, 7.76, 0.00, 0.00
7161, 7.77, 7.77, 0.00, 0.00
7162, 8.61, 8.61, 0.00, 0.00
7163, 7.64, 7.64, 0.00, 0.00
7164, 8.44, 8.44, 0.00, 0.00
7165, 8.61, 8.61, 0.00, 0.00
7166, 8.09, 8.09, 0.00, 0.00
7167, 7.67, 7.67, 0.00, 0.00
7168, 7.94, 7.94, 0.00, 0.00
7169, 7.91, 7.91, 0.00, 0.00
7170, 7.80, 7.80, 0.00, 0.00
7171, 7.61, 7.61, 0.00, 0.00
7172, 8.17, 8.17, 0.00, 0.00
7173, 7.77, 7.77, 0.00, 0.00
7174, 8.02, 8.02, 0.00, 0.00
7175, 8.48, 8.48, 0.00, 0.00
7176, 7.95, 7.95, 0.00, 0.00
7177, 8.17, 8.17, 0.00, 0.00
7178, 8.47, 8.47, 0.00, 0.00
7179, 8.11, 8.11, 0.00, 0.00
7180, 8.02, 8.02, 0.00, 0.00
7181, 9.78, 9.78, 0.00, 0.00
7182, 7.80, 7.80, 0.00, 0.00
7183, 7.56, 7.56, 0.00, 0.00
7184, 8.50, 8.50, 0.00, 0.00
7185, 7.67, 7.67, 0.00, 0.00
7186, 7.96, 7.96, 0.00, 0.00
7187, 8.07, 8.07, 0.00, 0.00
7188, 7.88, 7.88, 0.00, 0.00
7189, 8.05, 8.05, 0.00, 0.00
7190, 7.82, 7.82, 0.00, 0.00
7191, 7.75, 7.75, 0.00, 0.00
7192, 8.22, 8.22, 0.00, 0.00
7193, 7.96, 7.96, 0.00, 0.00
7194, 9.04, 9.04, 0.00, 0.00
7195, 7.73, 7.73, 0.00, 0.00
7196, 7.95, 7.95, 0.00, 0.00
7197, 8.00, 8.00, 0.00, 0.00
7198, 7.82, 7.82, 0.00, 0.00
7199, 8.20, 8.20, 0.00, 0.00
7200, 8.08, 8.08, 0.00, 0.00
7201, 8.01, 8.01, 0.00, 0.00
7202, 8.51, 8.51, 0.00, 0.00
7203, 7.81, 7.81, 0.00, 0.00
7204, 7.90, 7.90, 0.00, 0.00
7205, 7.92, 7.92, 0.00, 0.00
7206, 7.88, 7.88, 0.00, 0.00
7207, 7.71, 7.71, 0.00, 0.00
7208, 7.82, 7.82, 0.00, 0.00
7209, 7.92, 7.92, 0.00, 0.00
7210, 8.10, 8.10, 0.00, 0.00
7211, 8.26, 8.26, 0.00, 0.00
7212, 7.91, 7.91, 0.00, 0.00
7213, 7.96, 7.96, 0.00, 0.00
7214, 8.40, 8.40, 0.00, 0.00
7215, 8.00, 8.00, 0.00, 0.00
7216, 7.82, 7.82, 0.00, 0.00
7217, 8.05, 8.05, 0.00, 0.00
7218, 8.91, 8.91, 0.00, 0.00
7219, 8.10, 8.10, 0.00, 0.00
7220, 8.19, 8.19, 0.00, 0.00
7221, 8.17, 8.17, 0.00, 0.00
7222, 8.22, 8.22, 0.00, 0.00
7223, 8.63, 8.63, 0.00, 0.00
7224, 8.01, 8.01, 0.00, 0.00
7225, 8.06, 8.06, 0.00, 0.00
7226, 7.95, 7.95, 0.00, 0.00
7227, 7.84, 7.84, 0.00, 0.00
7228, 8.58, 8.58, 0.00, 0.00
7229, 8.10, 8.10, 0.00, 0.00
7230, 8.09, 8.09, 0.00, 0.00
7231, 8.14, 8.14, 0.00, 0.00
7232, 8.54, 8.54, 0.00, 0.00
7233, 9.31, 9.31, 0.00, 0.00
7234, 8.31, 8.31, 0.00, 0.00
7235, 9.29, 9.29, 0.00, 0.00
7236, 7.70, 7.70, 0.00, 0.00
7237, 8.04, 8.04, 0.00, 0.00
7238, 8.42, 8.42, 0.00, 0.00
7239, 8.34, 8.34, 0.00, 0.00
7240, 7.94, 7.94, 0.00, 0.00
7241, 8.29, 8.29, 0.00, 0.00
7242, 8.71, 8.71, 0.00, 0.00
7243, 8.09, 8.09, 0.00, 0.00
7244, 8.20, 8.20, 0.00, 0.00
7245, 8.28, 8.28, 0.00, 0.00
7246, 8.07, 8.07, 0.00, 0.00
7247, 7.79, 7.79, 0.00, 0.00
7248, 8.25, 8.25, 0.00, 0.00
7249, 8.06, 8.06, 0.00, 0.00
7250, 7.78, 7.78, 0.00, 0.00
7251, 8.05, 8.05, 0.00, 0.00
7252, 7.83, 7.83, 0.00, 0.00
7253, 7.60, 7.60, 0.00, 0.00
7254, 8.23, 8.23, 0.00, 0.00
7255, 7.82, 7.82, 0.00, 0.00
7256, 7.83, 7.83, 0.00, 0.00
7257, 7.78, 7.78, 0.00, 0.00
7258, 7.62, 7.62, 0.00, 0.00
7259, 7.87, 7.87, 0.00, 0.00
7260, 7.83, 7.83, 0.00, 0.00
7261, 7.64, 7.64, 0.00, 0.00
7262, 7.88, 7.88, 0.00, 0.00
7263, 7.75, 7.75, 0.00, 0.00
7264, 7.75, 7.75, 0.00, 0.00
7265, 7.89, 7.89, 0.00, 0.00
7266, 8.56, 8.56, 0.00, 0.00
7267, 8.52, 8.52, 0.00, 0.00
7268, 7.83, 7.83, 0.00, 0.00
7269, 8.38, 8.38, 0.00, 0.00
7270, 7.96, 7.96, 0.00, 0.00
7271, 7.96, 7.96, 0.00, 0.00
7272, 7.99, 7.99, 0.00, 0.00
7273, 7.83, 7.83, 0.00, 0.00
7274, 8.21, 8.21, 0.00, 0.00
7275, 7.66, 7.66, 0.00, 0.00
7276, 8.36, 8.36, 0.00, 0.00
7277, 7.85, 7.85, 0.00, 0.00
7278, 8.42, 8.42, 0.00, 0.00
7279, 8.22, 8.22, 0.00, 0.00
7280, 7.93, 7.93, 0.00, 0.00
7281, 7.87, 7.87, 0.00, 0.00
7282, 8.03, 8.03, 0.00, 0.00
7283, 8.01, 8.01, 0.00, 0.00
7284, 8.07, 8.07, 0.00, 0.00
7285, 8.59, 8.59, 0.00, 0.00
7286, 8.06, 8.06, 0.00, 0.00
7287, 7.92, 7.92, 0.00, 0.00
7288, 7.83, 7.83, 0.00, 0.00
7289, 8.86, 8.86, 0.00, 0.00
7290, 7.91, 7.91, 0.00, 0.00
7291, 8.86, 8.86, 0.00, 0.00
7292, 8.08, 8.08, 0.00, 0.00
7293, 8.34, 8.34, 0.00, 0.00
7294, 7.81, 7.81, 0.00, 0.00
7295, 8.01, 8.01, 0.00, 0.00
7296, 7.89, 7.89, 0.00, 0.00
7297, 8.24, 8.24, 0.00, 0.00
7298, 9.08, 9.08, 0.00, 0.00
7299, 7.86, 7.86, 0.00, 0.00
7300, 8.66, 8.66, 0.00, 0.00
7301, 9.23, 9.23, 0.00, 0.00
7302, 9.04, 9.04, 0.00, 0.00
7303, 8.05, 8.05, 0.00, 0.00
7304, 8.05, 8.05, 0.00, 0.00
7305, 7.99, 7.99, 0.00, 0.00
7306, 7.91, 7.91, 0.00, 0.00
7307, 9.64, 9.64, 0.00, 0.00
7308, 7.88, 7.88, 0.00, 0.00
7309, 7.95, 7.95, 0.00, 0.00
7310, 7.68, 7.68, 0.00, 0.00
7311, 7.60, 7.60, 0.00, 0.00
7312, 8.14, 8.14, 0.00, 0.00
7313, 8.05, 8.05, 0.00, 0.00
7314, 8.11, 8.11, 0.00, 0.00
7315, 7.73, 7.73, 0.00, 0.00
7316, 8.02, 8.02, 0.00, 0.00
7317, 7.79, 7.79, 0.00, 0.00
7318, 7.84, 7.84, 0.00, 0.00
7319, 7.83, 7.83, 0.00, 0.00
7320, 8.15, 8.15, 0.00, 0.00
7321, 7.68, 7.68, 0.00, 0.00
7322, 7.87, 7.87, 0.00, 0.00
7323, 9.09, 9.09, 0.00, 0.00
7324, 7.62, 7.62, 0.00, 0.00
7325, 7.77, 7.77, 0.00, 0.00
7326, 8.01, 8.01, 0.00, 0.00
7327, 7.92, 7.92, 0.00, 0.00
7328, 7.64, 7.64, 0.00, 0.00
7329, 7.75, 7.75, 0.00, 0.00
7330, 8.45, 8.45, 0.00, 0.00
7331, 7.50, 7.50, 0.00, 0.00
7332, 7.80, 7.80, 0.00, 0.00
7333, 7.57, 7.57, 0.00, 0.00
7334, 7.89, 7.89, 0.00, 0.00
7335, 7.87, 7.87, 0.00, 0.00
7336, 7.96, 7.96, 0.00, 0.00
7337, 8.39, 8.39, 0.00, 0.00
7338, 8.07, 8.07, 0.00, 0.00
7339, 7.95, 7.95, 0.00, 0.00
7340, 8.61, 8.61, 0.00, 0.00
7341, 8.48, 8.48, 0.00, 0.00
7342, 8.54, 8.54, 0.00, 0.00
7343, 8.41, 8.41, 0.00, 0.00
7344, 7.88, 7.88, 0.00, 0.00
7345, 7.82, 7.82, 0.00, 0.00
7346, 7.82, 7.82, 0.00, 0.00
7347, 7.95, 7.95, 0.00, 0.00
7348, 7.82, 7.82, 0.00, 0.00
7349, 7.92, 7.92, 0.00, 0.00
7350, 7.85, 7.85, 0.00, 0.00
7351, 7.60, 7.60, 0.00, 0.00
7352, 8.10, 8.10, 0.00, 0.00
7353, 7.88, 7.88, 0.00, 0.00
7354, 8.45, 8.45, 0.00, 0.00
7355, 8.12, 8.12, 0.00, 0.00
7356, 7.92, 7.92, 0.00, 0.00
7357, 7.60, 7.60, 0.00, 0.00
7358, 7.77, 7.77, 0.00, 0.00
7359, 7.53, 7.53, 0.00, 0.00
7360, 8.33, 8.33, 0.00, 0.00
7361, 7.85, 7.85, 0.00, 0.00
7362, 7.88, 7.88, 0.00, 0.00
7363, 8.22, 8.22, 0.00, 0.00
7364, 8.29, 8.29, 0.00, 0.00
7365, 8.31, 8.31, 0.00, 0.00
7366, 7.93, 7.93, 0.00, 0.00
7367, 7.62, 7.62, 0.00, 0.00
7368, 7.62, 7.62, 0.00, 0.00
7369, 8.23, 8.23, 0.00, 0.00
7370, 8.50, 8.50, 0.00, 0.00
7371, 8.51, 8.51, 0.00, 0.00
7372, 8.17, 8.17, 0.00, 0.00
7373, 8.00, 8.00, 0.00, 0.00
7374, 7.92, 7.92, 0.00, 0.00
7375, 8.16, 8.16, 0.00, 0.00
7376, 7.74, 7.74, 0.00, 0.00
7377, 7.84, 7.84, 0.00, 0.00
7378, 7.59, 7.59, 0.00, 0.00
7379, 7.51, 7.51, 0.00, 0.00
7380, 7.88, 7.88, 0.00, 0.00
7381, 8.16, 8.16, 0.00, 0.00
7382, 8.11, 8.11, 0.00, 0.00
7383, 8.33, 8.33, 0.00, 0.00
7384, 9.15, 9.15, 0.00, 0.00
7385, 7.82, 7.82, 0.00, 0.00
7386, 7.73, 7.73, 0.00, 0.00
7387, 8.19, 8.19, 0.00, 0.00
7388, 8.52, 8.52, 0.00, 0.00
7389, 8.15, 8.15, 0.00, 0.00
7390, 7.79, 7.79, 0.00, 0.00
7391, 7.69, 7.69, 0.00, 0.00
7392, 7.91, 7.91, 0.00, 0.00
7393, 7.68, 7.68, 0.00, 0.00
7394, 8.09, 8.09, 0.00, 0.00
7395, 8.22, 8.22, 0.00, 0.00
7396, 8.31, 8.31, 0.00, 0.00
7397, 8.39, 8.39, 0.00, 0.00
7398, 8.11, 8.11, 0.00, 0.00
7399, 8.12, 8.12, 0.00, 0.00
7400, 7.93, 7.93, 0.00, 0.00
7401, 7.82, 7.82, 0.00, 0.00
7402, 7.99, 7.99, 0.00, 0.00
7403, 7.83, 7.83, 0.00, 0.00
7404, 7.75, 7.75, 0.00, 0.00
7405, 7.94, 7.94, 0.00, 0.00
7406, 8.93, 8.93, 0.00, 0.00
7407, 7.93, 7.93, 0.00, 0.00
7408, 7.93, 7.93, 0.00, 0.00
7409, 8.03, 8.03, 0.00, 0.00
7410, 7.54, 7.54, 0.00, 0.00
7411, 7.78, 7.78, 0.00, 0.00
7412, 7.97, 7.97, 0.00, 0.00
7413, 8.29, 8.29, 0.00, 0.00
7414, 7.75, 7.75, 0.00, 0.00
7415, 8.01, 8.01, 0.00, 0.00
7416, 9.36, 9.36, 0.00, 0.00
7417, 7.92, 7.92, 0.00, 0.00
7418, 8.09, 8.09, 0.00, 0.00
7419, 9.06, 9.06, 0.00, 0.00
7420, 7.81, 7.81, 0.00, 0.00
7421, 7.89, 7.89, 0.00, 0.00
7422, 7.47, 7.47, 0.00, 0.00
7423, 9.68, 9.68, 0.00, 0.00
7424, 7.73, 7.73, 0.00, 0.00
7425, 7.77, 7.77, 0.00, 0.00
7426, 8.02, 8.02, 0.00, 0.00
7427, 7.85, 7.85, 0.00, 0.00
7428, 7.73, 7.73, 0.00, 0.00
7429, 7.47, 7.47, 0.00, 0.00
7430, 7.37, 7.37, 0.00, 0.00
7431, 7.49, 7.49, 0.00, 0.00
7432, 8.44, 8.44, 0.00, 0.00
7433, 7.74, 7.74, 0.00, 0.00
7434, 7.81, 7.81, 0.00, 0.00
7435, 7.66, 7.66, 0.00, 0.00
7436, 8.22, 8.22, 0.00, 0.00
7437, 7.69, 7.69, 0.00, 0.00
7438, 7.93, 7.93, 0.00, 0.00
7439, 7.93, 7.93, 0.00, 0.00
7440, 7.77, 7.77, 0.00, 0.00
7441, 7.99, 7.99, 0.00, 0.00
7442, 7.55, 7.55, 0.00, 0.00
7443, 8.49, 8.49, 0.00, 0.00
7444, 7.76, 7.76, 0.00, 0.00
7445, 8.16, 8.16, 0.00, 0.00
7446, 7.72, 7.72, 0.00, 0.00
7447, 8.21, 8.21, 0.00, 0.00
7448, 7.35, 7.35, 0.00, 0.00
7449, 8.04, 8.04, 0.00, 0.00
7450, 8.74, 8.74, 0.00, 0.00
7451, 7.97, 7.97, 0.00, 0.00
7452, 7.98, 7.98, 0.00, 0.00
7453, 8.93, 8.93, 0.00, 0.00
7454, 7.84, 7.84, 0.00, 0.00
7455, 7.49, 7.49, 0.00, 0.00
7456, 7.35, 7.35, 0.00, 0.00
7457, 7.79, 7.79, 0.00, 0.00
7458, 7.88, 7.88, 0.00, 0.00
7459, 8.18, 8.18, 0.00, 0.00
7460, 8.16, 8.16, 0.00, 0.00
7461, 8.36, 8.36, 0.00, 0.00
7462, 8.36, 8.36, 0.00, 0.00
7463, 7.82, 7.82, 0.00, 0.00
7464, 8.35, 8.35, 0.00, 0.00
7465, 8.12, 8.12, 0.00, 0.00
7466, 7.99, 7.99, 0.00, 0.00
7467, 8.53, 8.53, 0.00, 0.00
7468, 8.02, 8.02, 0.00, 0.00
7469, 7.85, 7.85, 0.00, 0.00
7470, 9.24, 9.24, 0.00, 0.00
7471, 7.50, 7.50, 0.00, 0.00
7472, 7.61, 7.61, 0.00, 0.00
7473, 7.76, 7.76, 0.00, 0.00
7474, 7.44, 7.44, 0.00, 0.00
7475, 7.84, 7.84, 0.00, 0.00
7476, 8.55, 8.55, 0.00, 0.00
7477, 7.72, 7.72, 0.00, 0.00
7478, 7.56, 7.56, 0.00, 0.00
7479, 7.73, 7.73, 0.00, 0.00
7480, 7.51, 7.51, 0.00, 0.00
7481, 9.58, 9.58, 0.00, 0.00
7482, 8.84, 8.84, 0.00, 0.00
7483, 7.95, 7.95, 0.00, 0.00
7484, 8.07, 8.07, 0.00, 0.00
7485, 7.96, 7.96, 0.00, 0.00
7486, 8.09, 8.09, 0.00, 0.00
7487, 7.86, 7.86, 0.00, 0.00
7488, 7.72, 7.72, 0.00, 0.00
7489, 8.59, 8.59, 0.00, 0.00
7490, 8.35, 8.35, 0.00, 0.00
7491, 8.73, 8.73, 0.00, 0.00
7492, 8.14, 8.14, 0.00, 0.00
7493, 7.82, 7.82, 0.00, 0.00
7494, 7.95, 7.95, 0.00, 0.00
7495, 7.85, 7.85, 0.00, 0.00
7496, 7.76, 7.76, 0.00, 0.00
7497, 7.73, 7.73, 0.00, 0.00
7498, 7.67, 7.67, 0.00, 0.00
7499, 7.81, 7.81, 0.00, 0.00
7500, 7.86, 7.86, 0.00, 0.00
7501, 7.55, 7.55, 0.00, 0.00
7502, 7.67, 7.67, 0.00, 0.00
7503, 7.56, 7.56, 0.00, 0.00
7504, 7.79, 7.79, 0.00, 0.00
7505, 8.17, 8.17, 0.00, 0.00
7506, 7.42, 7.42, 0.00, 0.00
7507, 7.99, 7.99, 0.00, 0.00
7508, 8.32, 8.32, 0.00, 0.00
7509, 8.76, 8.76, 0.00, 0.00
7510, 7.69, 7.69, 0.00, 0.00
7511, 7.46, 7.46, 0.00, 0.00
7512, 7.70, 7.70, 0.00, 0.00
7513, 7.89, 7.89, 0.00, 0.00
7514, 8.37, 8.37, 0.00, 0.00
7515, 9.26, 9.26, 0.00, 0.00
7516, 7.59, 7.59, 0.00, 0.00
7517, 7.83, 7.83, 0.00, 0.00
7518, 8.46, 8.46, 0.00, 0.00
7519, 7.65, 7.65, 0.00, 0.00
7520, 8.11, 8.11, 0.00, 0.00
7521, 7.83, 7.83, 0.00, 0.00
7522, 8.27, 8.27, 0.00, 0.00
7523, 7.75, 7.75, 0.00, 0.00
7524, 7.66, 7.66, 0.00, 0.00
7525, 7.97, 7.97, 0.00, 0.00
7526, 7.47, 7.47, 0.00, 0.00
7527, 7.64, 7.64, 0.00, 0.00
7528, 7.85, 7.85, 0.00, 0.00
7529, 9.17, 9.17, 0.00, 0.00
7530, 7.73, 7.73, 0.00, 0.00
7531, 7.68, 7.68, 0.00, 0.00
7532, 7.85, 7.85, 0.00, 0.00
7533, 9.37, 9.37, 0.00, 0.00
7534, 7.81, 7.81, 0.00, 0.00
7535, 7.57, 7.57, 0.00, 0.00
7536, 7.79, 7.79, 0.00, 0.00
7537, 7.85, 7.85, 0.00, 0.00
7538, 7.68, 7.68, 0.00, 0.00
7539, 7.98, 7.98, 0.00, 0.00
7540, 8.38, 8.38, 0.00, 0.00
7541, 8.33, 8.33, 0.00, 0.00
7542, 8.16, 8.16, 0.00, 0.00
7543, 7.91, 7.91, 0.00, 0.00
7544, 8.14, 8.14, 0.00, 0.00
7545, 10.06, 10.06, 0.00, 0.00
7546, 7.13, 7.13, 0.00, 0.00
7547, 7.69, 7.69, 0.00, 0.00
7548, 7.82, 7.82, 0.00, 0.00
7549, 7.87, 7.87, 0.00, 0.00
7550, 7.64, 7.64, 0.00, 0.00
7551, 7.36, 7.36, 0.00, 0.00
7552, 7.61, 7.61, 0.00, 0.00
7553, 7.41, 7.41, 0.00, 0.00
7554, 7.57, 7.57, 0.00, 0.00
7555, 7.76, 7.76, 0.00, 0.00
7556, 7.94, 7.94, 0.00, 0.00
7557, 9.45, 9.45, 0.00, 0.00
7558, 8.16, 8.16, 0.00, 0.00
7559, 7.59, 7.59, 0.00, 0.00
7560, 8.18, 8.18, 0.00, 0.00
7561, 8.66, 8.66, 0.00, 0.00
7562, 8.02, 8.02, 0.00, 0.00
7563, 7.81, 7.81, 0.00, 0.00
7564, 8.10, 8.10, 0.00, 0.00
